path,type,likely_timeline,likely_stage,purpose,key_evidence,release_grade_evidence,historical_or_exploratory_only,superseded,cite_in_final_paper,caveats,confidence
docs/assets/exactkv_crash_test_frames/frame_00221.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00222.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00223.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00224.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00225.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00226.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00227.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00228.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00229.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00230.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00231.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00232.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00233.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00234.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00235.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00236.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00237.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00238.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00239.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00240.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00241.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00242.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00243.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00244.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00245.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00246.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00247.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00248.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00249.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00250.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00251.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00252.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00253.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00254.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00255.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00256.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00257.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00258.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00259.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00260.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00261.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00262.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00263.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00264.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00265.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00266.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00267.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00268.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00269.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00270.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00271.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00272.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00273.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00274.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00275.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00276.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00277.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00278.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00279.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00280.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00281.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00282.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00283.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00284.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00285.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00286.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00287.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_frames/frame_00288.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/exactkv_crash_test_storyboard.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/assets/exactkv_terminal_crash_test_storyboard.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/assets/exactkv_terminal_demo_recording_plan.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/assets/exactkv_terminal_longbench_drift_storyboard.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/assets/exp035_acceptance_by_compressor.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_acceptance_by_model.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_category_heatmap.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_exactness_summary.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_first_divergence_histogram.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_killer_demo_card.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_memory_diagnostic.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/exp035_timing_diagnostic.png,plot,V-lineage,Experiment (research arc),Visual asset (plot/figure/video frame).,,False,True,False,False,,medium
docs/assets/experiment_034_correction_trace.md,report_md,unknown,,Markdown report / design / claim document.,,False,True,False,False,,low
docs/assets/public_exactkv_hero_card.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_01_hook.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_02_killer.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_03_exactness.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_04_leaderboard.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_05_timing.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_launch_thread_cards/thread_06_memory.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactkv_one_page_summary.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_exactness_wall.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_killer_correction_card.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_leaderboard.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_memory_truth_card.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/assets/public_timing_truth_card.png,plot,unknown,,Visual asset (plot/figure/video frame).,,False,False,False,False,,low
docs/blog_post.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
docs/generated/.gitkeep,unknown,unknown,,Unclassified tracked artifact.,,False,False,False,False,,low
docs/launch_blog_final.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
docs/launch_linkedin_final.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
docs/launch_x_thread_final.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
docs/leaderboard.html,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/leaderboard.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/leaderboard_spec.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/linkedin_post.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
docs/paper_draft.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/x_thread.md,launch_artifact,final launch,Phase K / launch package,Public launch / leaderboard surface.,,False,False,False,False,,medium
exactkv/__init__.py,code,unknown,,Library / framework implementation module.,,False,False,False,False,,high
exactkv/__main__.py,code,unknown,,Library / framework implementation module.,,False,False,False,False,,high
